run_id,experiment_id,status,metrics.test_loss,metrics.train_loss,params.hydrocarbons,params.subgraph_depth,params.collective,params.funnel,params.dataset,params.cycle_size,params.paths,params.relaxations,params.oxy,params.nitro,params.y_shape,params.parameter_size,params.model,params.cycles,params.max_depth,params.num_layers,params.learning_rate,params.sulfuric,params.architecture,params.circular,params.nbhoods,params.chem_rules,params.subgraphs
ad26b536ac7540fb953ee7a4e8fa66dd,2185254781789756,FINISHED,0.09523809523809523,0.0945591142636996,False,6,False,False,carcinogenous,6,False,False,True,False,True,3,gnn,False,1,3,0.0053777819373321345,True,CCE,False,False,,
165efcab4d794aa68d81edea664c96c0,2185254781789756,FINISHED,0.11904761904761904,0.10451282284147656,False,5,True,False,carcinogenous,7,False,True,True,True,False,4,gnn,True,1,2,0.00020686995027326084,False,CCD,True,False,,
0dce8591340d437db3bcaef207c87dd3,2185254781789756,FINISHED,0.24875621890547264,0.15842190339562298,True,4,False,False,cyp2d6_substrate,7,False,False,True,False,False,4,gnn,True,1,2,0.0022360802517660144,True,CCE,True,True,,
6bd03fe9dad545a490ac0b6c6fbd098a,2185254781789756,FINISHED,0.15476190476190477,0.14597286304417348,True,7,False,False,carcinogenous,4,False,True,True,True,True,2,gnn,True,1,4,0.00021980848709764092,True,CCE,False,True,,
4fca1c914a134cafa232966ec9c002d5,2185254781789756,FINISHED,0.21428571428571427,0.24142187112215738,False,1,True,False,carcinogenous,8,True,True,True,True,False,1,gnn,True,1,1,8.141279606469077e-05,True,CCD,True,True,,
251eedf1258b4a94ab966f09c2b06146,2185254781789756,FINISHED,0.25870646766169153,0.1769909354880042,False,5,False,False,cyp2d6_substrate,5,True,True,False,True,False,2,gnn,False,1,2,0.0005921380433302711,False,CCD,True,False,,
ce18082424c04c1eb6f03162e7e3f64c,2185254781789756,FINISHED,0.11904761904761904,0.10501450240561791,True,6,False,False,carcinogenous,5,False,True,True,True,True,2,gnn,True,1,4,0.008660840612798027,True,CCE,False,True,,
33c99814772b4031b7715d56ec3839af,2185254781789756,FINISHED,0.15476190476190477,0.13925034604334513,False,2,True,False,carcinogenous,9,True,True,True,True,False,4,gnn,True,1,2,6.415571029489045e-05,True,CCD,True,True,,
ac3575885fae406582625a1318590b57,2185254781789756,FINISHED,0.263681592039801,0.21439533464843838,True,3,False,False,cyp2d6_substrate,10,False,False,True,False,False,2,gnn,True,1,3,0.026958947282271183,True,CCE,True,True,,
3b6097215273441d86a8a168943712d7,2185254781789756,FINISHED,0.21428571428571427,0.1397568039103778,False,1,True,False,carcinogenous,7,True,True,True,True,False,4,gnn,True,1,2,5.651692264927234e-05,True,CCD,True,True,,
1009f01ca32e4a27b770aae1b4ca55be,2185254781789756,FINISHED,0.14285714285714285,0.12085272344103778,True,8,False,False,carcinogenous,4,False,True,True,True,True,1,gnn,True,1,4,0.0021332342512557626,True,CCE,False,True,,
3b9dce57d322425c834826d2c5d09ff3,2185254781789756,FINISHED,0.2935323383084577,0.19105478844537077,False,3,True,False,cyp2d6_substrate,3,False,False,True,True,True,3,gnn,True,1,1,0.027793586029415722,True,CCD,True,True,,
7e0ea90292874b71ae00b670f5ba4e3b,2185254781789756,FINISHED,0.11904761904761904,0.09822650694655985,False,1,True,False,carcinogenous,8,True,True,True,True,False,4,gnn,True,1,2,0.0001222715122776324,True,CCD,True,True,,
88e8b3dd8e144392822a4f85f9de1b62,2185254781789756,FINISHED,0.13095238095238096,0.11054236968585786,True,7,False,False,carcinogenous,5,False,True,True,True,True,2,gnn,True,1,4,0.0031503882882796775,True,CCE,False,True,,
52fb5cd3a6724458af989ea460744a7a,2185254781789756,FINISHED,0.25870646766169153,0.16805910982192307,True,2,False,False,cyp2d6_substrate,9,False,False,True,False,False,3,gnn,True,1,4,0.005689558519719117,True,CCE,True,True,,
51d5b84d12bc42b59e813a36aa01f63d,2185254781789756,FINISHED,0.14285714285714285,0.1054488032060452,True,7,False,False,carcinogenous,5,False,True,True,True,True,2,gnn,True,1,4,0.001482891248257016,True,CCE,False,True,,
d5a6255586294117bbb4d186879becde,2185254781789756,FINISHED,0.21428571428571427,0.16947307853694157,True,6,False,False,carcinogenous,8,True,True,True,True,False,4,gnn,False,1,2,1.7135548281698378e-05,True,CCD,False,True,,
15071e0efc63494097bd581117a6e2e4,2185254781789756,FINISHED,0.2537313432835821,0.16606838264643078,False,6,False,False,cyp2d6_substrate,4,True,False,False,False,False,4,gnn,False,1,1,0.002232833265224308,False,CCD,True,True,,
dea22a5ac5824548af0c7e6b91b5da62,2185254781789756,FINISHED,0.16666666666666666,0.07871503615322771,False,1,False,False,carcinogenous,6,True,True,False,False,False,4,gnn,True,1,3,0.0005180448330872014,False,CCE,True,False,,
56185840ce0c4ed3a229ce53dea01fa4,2185254781789756,FINISHED,0.16666666666666666,0.13735758201649578,False,1,True,False,carcinogenous,5,False,False,False,True,True,3,gnn,True,1,3,3.165539916536991e-05,True,CCD,True,False,,
9c4a1323942c43d29f301702c21db951,2185254781789756,FINISHED,0.2537313432835821,0.1568601794490379,True,6,False,False,cyp2d6_substrate,8,False,False,True,False,False,3,gnn,True,1,3,0.002149363580038873,True,CCE,True,True,,
ca8dabdfa2d04af491589d9f39c51451,2185254781789756,FINISHED,0.27860696517412936,0.17623808275553798,False,4,False,False,cyp2d6_substrate,3,False,False,False,True,True,3,gnn,True,1,2,0.009477265579491776,True,CCD,True,True,,
3fa5f992bcc846ff83920952f1156fa7,2185254781789756,FINISHED,0.13095238095238096,0.10735452478952688,True,2,True,False,carcinogenous,8,False,False,True,True,True,2,gnn,False,1,2,0.014748818845895479,True,CCE,False,True,,
594ac599742f44b1877ba7b7ae14be3e,2185254781789756,FINISHED,0.19047619047619047,0.1482101091861567,True,2,True,False,carcinogenous,10,True,True,True,False,False,2,gnn,False,1,2,0.08105761199075065,False,CCD,False,True,,
147955a5ff56474183b3c4a5930cbda1,2185254781789756,FINISHED,0.14285714285714285,0.0893068956930238,False,3,False,False,carcinogenous,4,False,True,False,True,True,4,gnn,True,1,3,0.0005442616822689965,True,CCD,True,False,,
32f4358b255946f2877b02db05eda8fd,2185254781789756,FINISHED,0.23383084577114427,0.16665667811853505,False,4,False,False,cyp2d6_substrate,3,False,False,False,True,True,4,gnn,True,1,1,0.0025825174000901896,True,CCD,True,True,,
78779d4391934cb7820a669c9550547a,2185254781789756,FINISHED,0.21428571428571427,0.17059523877821237,False,5,False,False,carcinogenous,7,True,True,False,False,False,4,gnn,False,1,4,0.03899542135446036,False,CCE,True,False,,
6762c2717d534157a9c0abbf369a8141,2185254781789756,FINISHED,0.22885572139303484,0.18179047874851423,True,4,False,False,cyp2d6_substrate,10,False,False,True,False,False,3,gnn,True,1,4,0.007449039685728095,True,CCE,True,True,,
9c8f9c1ebe73425aabecec3cc0118811,2185254781789756,FINISHED,0.11904761904761904,0.10655788462769142,False,2,True,False,carcinogenous,8,True,True,True,True,False,3,gnn,False,1,2,0.00022233050867084082,False,CCD,False,True,,
24fddfb62c8845ce8872afed61c3aa33,2185254781789756,FINISHED,0.15476190476190477,0.10385148351253862,False,3,True,False,carcinogenous,5,True,False,True,False,True,2,gnn,True,1,1,0.007395875823512775,True,CCE,True,True,,
b2e86eb80e824b25ad78debb92714ad1,2185254781789756,FINISHED,0.263681592039801,0.17170577543136312,True,2,False,False,cyp2d6_substrate,9,False,False,False,True,True,3,gnn,True,1,2,0.000505777675858585,True,CCD,True,True,,
ea97864f1a3841be80a48ba07ae7a25b,2185254781789756,FINISHED,0.19047619047619047,0.2170543897997546,True,3,False,False,carcinogenous,9,False,False,True,True,True,4,gnn,True,1,1,1.1398646938835735e-05,True,CCD,True,False,,
de755497f5b9403891ca5edde594e8db,2185254781789756,FINISHED,0.11904761904761904,0.10798654395742342,True,5,False,False,carcinogenous,4,False,True,False,True,True,3,gnn,False,1,4,0.0007700694960243819,False,CCE,False,True,,
502d07c5177c485f96cdbc04d579c131,2185254781789756,FINISHED,0.26865671641791045,0.17097244790577656,True,7,False,False,cyp2d6_substrate,9,False,True,False,False,True,3,gnn,True,1,2,0.00034268442544178103,True,CCE,True,False,,
4db9ea8eb9524594b61ccf5739810932,2185254781789756,FINISHED,0.13095238095238096,0.07717783331176307,False,1,False,False,carcinogenous,10,True,True,False,True,False,4,gnn,False,1,3,0.0008668065234182544,False,CCD,False,True,,
39cef85f028f4db5a6a1c477bd371c1d,2185254781789756,FINISHED,0.13095238095238096,0.08258929040230997,False,4,True,False,carcinogenous,6,True,False,False,False,True,3,gnn,True,1,4,0.001968824430951278,True,CCE,False,True,,
68d253f80edc4b37b2b7f3f05799d082,2185254781789756,FINISHED,0.2537313432835821,0.18502960446150593,False,3,False,False,cyp2d6_substrate,6,False,False,False,True,True,4,gnn,True,1,1,0.012991902931132678,True,CCD,True,True,,
594bf5f7f52a4b749093701161c27407,2185254781789756,FINISHED,0.10714285714285714,0.12192678263807834,False,1,True,False,carcinogenous,8,True,True,True,True,False,4,gnn,True,1,2,7.368839170056555e-05,True,CCD,True,True,,
e72eb35b7b04499e96c34c31a4295f82,2185254781789756,FINISHED,0.11904761904761904,0.06405627843301064,False,6,True,False,carcinogenous,5,False,True,False,False,False,4,gnn,True,1,3,0.0029125062543892914,False,CCE,True,True,,
ee8f1a8288f64e9183e65e01a7a49b11,2185254781789756,FINISHED,0.263681592039801,0.15411875539485162,True,1,False,False,cyp2d6_substrate,7,False,False,False,True,True,4,gnn,True,1,1,0.0026110653880995946,True,CCD,True,True,,
76b0e0edc01f4b779867e3d55eb6eaa5,2185254781789756,FINISHED,0.29850746268656714,0.15686543413159215,True,7,True,False,cyp2d6_substrate,6,False,False,True,True,False,4,gnn,True,1,3,0.001007696142538434,True,CCE,True,True,,
629e4fb15ca74df3b41440b458456c89,2185254781789756,FINISHED,0.13095238095238096,0.09914135085829481,False,2,True,False,carcinogenous,9,True,True,True,True,False,4,gnn,True,1,2,0.00014764795140870336,True,CCD,True,True,,
b4ba294f91fa4c36a905104df93d9667,2185254781789756,FINISHED,0.14285714285714285,0.12366997342366465,False,4,False,False,carcinogenous,9,False,False,False,False,True,3,gnn,True,1,2,0.028704414853504952,True,CCE,False,True,,
84f9d9ebbadb4973a6eb7fada3503692,2185254781789756,FINISHED,0.263681592039801,0.18858295241099868,False,2,False,False,cyp2d6_substrate,4,False,True,False,True,True,3,gnn,True,1,1,0.00011971787196980522,True,CCD,True,False,,
2ebf723f638048e4a9b535a9be72ffd3,2185254781789756,FINISHED,0.09523809523809523,0.09799046286466587,False,2,True,False,carcinogenous,9,True,True,True,True,False,4,gnn,True,1,2,0.000209907360141373,True,CCD,True,True,,
de59b9a716cf49c7b0780b1dac590203,2185254781789756,FINISHED,0.14285714285714285,0.0895352347787368,False,2,False,False,carcinogenous,4,False,False,False,False,True,3,gnn,True,1,4,0.00602032670086682,True,CCE,False,True,,
1e3a698afa3d4e45b36f6ccd93618d8a,2185254781789756,FINISHED,0.14285714285714285,0.11207440224326874,False,3,True,False,carcinogenous,4,True,True,True,True,False,4,gnn,True,1,2,0.015003702480679375,True,CCD,True,True,,
9c0e72e7cdf94da6a1b94a472c816697,2185254781789756,FINISHED,0.19047619047619047,0.07928088700100497,False,3,False,False,carcinogenous,6,False,False,False,False,True,4,gnn,True,1,4,0.0042166823671818095,True,CCE,False,True,,
815161babee64de5bfa358400a7d0bee,2185254781789756,FINISHED,0.25870646766169153,0.1862805017924229,True,8,False,False,cyp2d6_substrate,8,True,True,False,False,True,2,gnn,True,1,2,9.080989609966313e-05,False,CCE,False,False,,
0048324066ec4175b5980cc0d89a52ef,2185254781789756,FINISHED,0.14285714285714285,0.10909549164526276,False,4,False,False,carcinogenous,7,False,False,False,False,True,2,gnn,True,1,3,0.0013556115373500538,True,CCE,False,False,,
a97f7d1903ca4441b8b39351577bb0b3,2185254781789756,FINISHED,0.23880597014925373,0.16747645613675216,False,4,False,False,cyp2d6_substrate,10,False,True,False,True,False,2,gnn,True,1,3,0.0017107552393214507,False,CCD,True,True,,
85a6bf5a58df44f59572a39cf6cac280,2185254781789756,FINISHED,0.21428571428571427,0.17160931086568013,True,4,True,False,carcinogenous,7,True,False,False,False,False,2,gnn,True,1,4,5.169612111657123e-05,True,CCD,True,True,,
adc93b975bbb4ed0b563d5731a8a191e,2185254781789756,FINISHED,0.16666666666666666,0.11285559239861238,True,5,False,False,carcinogenous,6,False,False,False,True,False,3,gnn,True,1,2,0.0009211171469910268,True,CCE,False,False,,
cdc48c465cbc447eb1ec3edbb2f3cb67,2185254781789756,FINISHED,0.08333333333333333,0.08261364916087555,False,4,False,False,carcinogenous,6,False,False,False,False,True,3,gnn,True,1,3,0.00499057647108812,True,CCE,False,True,,
032a0ff4575942338dbac13fb8bd6823,2185254781789756,FINISHED,0.22388059701492538,0.1679319784866876,True,7,False,False,cyp2d6_substrate,8,False,False,True,False,False,3,gnn,True,1,3,0.0011918615693953761,True,CCE,True,True,,
181960aed61a405599a82e2bc40570b0,2185254781789756,FINISHED,0.11904761904761904,0.11145960143977951,False,4,True,False,carcinogenous,6,True,True,True,True,False,4,gnn,True,1,2,0.00016186586897702244,True,CCD,True,True,,
cc4f47fdd68c4ad0bbc7419e5f0e6a96,2185254781789756,FINISHED,0.2736318407960199,0.1801409688462826,False,6,False,False,cyp2d6_substrate,5,True,False,False,False,True,3,gnn,False,1,2,0.013481699548911381,True,CCD,True,False,,
298ed05403dc40f7a7bb28c4b972bcdc,2185254781789756,FINISHED,0.14285714285714285,0.08359570953088243,False,2,True,False,carcinogenous,8,True,True,True,True,False,3,gnn,True,1,3,0.0010085878101461856,True,CCD,True,True,,
5a396e8beb9a49628df8c5cb926dad07,2185254781789756,FINISHED,0.19047619047619047,0.13523470852632247,False,1,False,False,carcinogenous,9,True,True,True,False,False,4,gnn,False,1,4,0.02641999883586064,False,CCE,True,False,,
1dcc576591734be5a71d2da2018473c8,2185254781789756,FINISHED,0.263681592039801,0.18109704163857235,True,1,True,False,cyp2d6_substrate,3,True,True,False,True,True,2,gnn,False,1,4,0.015492307985157303,True,CCE,True,False,,
98946762714c42459afc86662dc9c7a3,2185254781789756,FINISHED,0.11904761904761904,0.09124494483804589,False,1,True,False,carcinogenous,6,True,False,True,False,False,4,gnn,True,1,2,0.0049259637368985,True,CCD,True,True,,
15369a14b0944b739bdf68de907ace5a,2185254781789756,FINISHED,0.11904761904761904,0.10020789698523355,True,7,False,False,carcinogenous,5,False,True,True,True,True,2,gnn,True,1,4,0.0018398079826825048,True,CCE,False,True,,
a7c5542eaf4442beb777b947877000e8,2185254781789756,FINISHED,0.25870646766169153,0.16900164198355497,False,2,False,False,cyp2d6_substrate,7,False,True,False,True,True,2,gnn,False,1,1,0.001039925517163428,False,CCD,True,True,,
6b962d6d78f8493889dc1f225c0529d7,2185254781789756,FINISHED,0.13095238095238096,0.1282674429762882,False,3,True,False,carcinogenous,7,True,True,True,True,False,3,gnn,True,1,3,9.212691499375213e-05,True,CCD,True,True,,
eef81ebcb1694bd9ac11875618e5f497,2185254781789756,FINISHED,0.42786069651741293,0.4106601109560754,True,4,False,False,cyp2d6_substrate,9,False,False,True,False,False,4,gnn,False,1,1,0.0953945009570956,True,CCE,True,True,,
46c3f0d01b3c46809a07b0b4b0bed902,2185254781789756,FINISHED,0.15476190476190477,0.09188166174755395,False,5,False,False,carcinogenous,4,True,True,True,False,True,3,gnn,False,1,4,0.006473932271737121,False,CCE,True,True,,
d3fe4668577648b5b9d8bc861387c7f7,2185254781789756,FINISHED,0.10714285714285714,0.11110539409596795,False,2,True,False,carcinogenous,7,True,True,True,True,False,4,gnn,True,1,2,0.00014831038882778537,True,CCD,True,True,,
ab4bb4e8456a48e88b2de587bed4f07c,2185254781789756,FINISHED,0.24875621890547264,0.19791299169746202,False,3,False,False,cyp2d6_substrate,7,True,False,False,True,False,3,gnn,True,1,2,0.00015883710933693084,True,CCD,True,False,,
a93e85af9200469bb202b2fb7ce1e6d7,2185254781789756,FINISHED,0.11904761904761904,0.07011986941122755,False,2,False,False,carcinogenous,4,True,True,True,False,True,4,gnn,False,1,4,0.005092535693994364,False,CCE,True,True,,
f278dc254443451eb9337a7d934f4518,2185254781789756,FINISHED,0.2736318407960199,0.19061020206113188,True,3,True,False,cyp2d6_substrate,5,True,True,False,True,True,3,gnn,True,1,3,0.014959674874851926,True,CCE,True,False,,
32132807fa304450bf7eda7c31929c9b,2185254781789756,FINISHED,0.25870646766169153,0.19293539941665114,False,6,False,False,cyp2d6_substrate,4,False,False,False,True,False,3,gnn,True,1,1,0.018808557255931474,False,CCD,True,False,,
022a39aa493e49d79847c085fd5a884f,2185254781789756,FINISHED,0.14285714285714285,0.12318187066603896,False,3,False,False,carcinogenous,3,True,True,True,False,True,3,gnn,False,1,2,0.00017460507227749734,False,CCE,True,True,,
ee0bae650cfa4634857311991652747e,2185254781789756,FINISHED,0.27380952380952384,0.06711079284490208,False,4,True,False,carcinogenous,10,True,True,True,True,False,4,gnn,True,1,3,0.000669219301236329,True,CCD,True,True,,
d1b7cc1fea794bc8945f6b087fdb1242,2185254781789756,FINISHED,0.15476190476190477,0.1409146119734714,False,2,False,False,carcinogenous,4,True,True,True,False,True,4,gnn,False,1,3,3.637495490197239e-05,False,CCE,True,True,,
910150b3528547e49c2f372dc393faae,2185254781789756,FINISHED,0.26865671641791045,0.1881165258443806,True,3,False,False,cyp2d6_substrate,9,False,False,True,False,False,3,gnn,False,1,2,0.017369169071910228,True,CCE,True,False,,
2ed2c752f45d46729e51377cef962b5a,2185254781789756,FINISHED,0.11904761904761904,0.09748668580226949,False,2,True,False,carcinogenous,8,True,True,True,True,False,4,gnn,True,1,2,0.00014478533687283315,True,CCD,True,True,,
ec4af9d869f241bf86953f9387b14d82,2185254781789756,FINISHED,0.17857142857142858,0.1490126189481495,False,2,False,False,carcinogenous,3,True,True,True,False,True,4,gnn,False,1,3,6.606675817316851e-05,False,CCE,True,True,,
fcf059b0165b4469a451ae419abbbb42,2185254781789756,FINISHED,0.2537313432835821,0.17201031836431133,False,3,False,False,cyp2d6_substrate,8,False,True,False,True,True,2,gnn,False,1,3,0.0012112978392426201,True,CCD,True,True,,
23ee28410f7b477d87711d3fd8f6e52a,2185254781789756,FINISHED,0.16666666666666666,0.08286892938930611,False,2,True,False,carcinogenous,9,True,True,True,True,False,4,gnn,True,1,2,0.00045822845315098985,True,CCD,True,True,,
4b1274dae34742f3822a1663003eae62,2185254781789756,FINISHED,0.15476190476190477,0.11239042488756529,False,4,False,False,carcinogenous,5,True,False,False,False,True,4,gnn,False,1,4,0.00031671218687851746,False,CCE,True,False,,
5de4750dc6524de09f3360157fde3f90,2185254781789756,FINISHED,0.22885572139303484,0.16055833305869843,False,3,False,False,cyp2d6_substrate,7,False,False,False,True,True,3,gnn,True,1,1,0.0015702994999573536,True,CCD,True,True,,
ba74f0d78339499cb5e09c7a340920b5,2185254781789756,FINISHED,0.24378109452736318,0.1860514570877624,True,4,False,False,cyp2d6_substrate,10,False,False,True,False,False,3,gnn,False,1,4,0.013387244060929502,True,CCE,True,True,,
e2d27f733111480bb54f72c042f1f606,2185254781789756,FINISHED,0.2261904761904762,0.12403862019593394,False,1,False,False,carcinogenous,7,False,False,True,False,True,1,gnn,True,1,1,0.02575856480402369,True,CCE,False,False,,
3a6435fe196e4f6f93882a95d39db812,2185254781789756,FINISHED,0.13095238095238096,0.09262432087718106,False,8,True,False,carcinogenous,9,True,True,True,True,False,4,gnn,True,1,4,0.009285209035927696,True,CCD,True,True,,
3df81592d41743cc99b0390bdd445c32,2185254781789756,FINISHED,0.2736318407960199,0.16359442531255616,False,1,False,False,cyp2d6_substrate,5,False,True,False,True,True,4,gnn,True,1,3,0.0050185506018227116,True,CCD,True,False,,
2f5dd6061043410f86c80151fd891072,2185254781789756,FINISHED,0.14285714285714285,0.11029330110717557,True,7,False,False,carcinogenous,4,True,True,False,True,True,2,gnn,False,1,2,0.0008151961474355155,False,CCE,True,True,,
d202689396804e4aa3e7d2c71d605efa,2185254781789756,FINISHED,0.2537313432835821,0.19470764622083825,True,3,False,False,cyp2d6_substrate,10,False,False,True,False,False,2,gnn,False,1,2,0.00046037050108318117,True,CCE,True,True,,
afa60a32d6cd4c34890dea4d1dca0b34,2185254781789756,FINISHED,0.11904761904761904,0.10246502560251995,False,3,True,False,carcinogenous,9,True,True,True,True,False,4,gnn,True,1,4,0.006853732501877865,True,CCD,True,True,,
9ea732fe54204df98f1fff280f74e78b,2185254781789756,FINISHED,0.25870646766169153,0.17139502672398413,False,1,False,False,cyp2d6_substrate,3,False,False,False,True,True,3,gnn,True,1,1,0.004180092566880603,True,CCD,True,True,,
2a2807a4f1a34a3da525765c5136de2e,2185254781789756,FINISHED,0.16666666666666666,0.13227767058085244,False,3,False,False,carcinogenous,9,True,True,True,False,True,3,gnn,True,1,3,8.196918030913031e-05,True,CCE,False,False,,
3bb1fc75be094695922395037a55fe7a,2185254781789756,FINISHED,0.16666666666666666,0.11794509687135885,False,3,True,False,carcinogenous,7,True,True,True,False,False,4,gnn,True,1,4,0.008564270900948811,True,CCD,True,True,,
776fbd220a7e4109b00da4f09d8623ea,2185254781789756,FINISHED,0.13095238095238096,0.10383415326315039,False,6,False,False,carcinogenous,5,False,False,False,False,True,4,gnn,False,1,1,0.003965876081181985,False,CCE,True,False,,
ef99f8f1da7049f9b85def82dd50ee69,2185254781789756,FINISHED,0.263681592039801,0.18164759878230338,True,1,False,False,cyp2d6_substrate,9,True,True,True,False,False,2,gnn,False,1,1,0.0001779853400829012,False,CCE,True,False,,
b295daaa88414cde8bab23f77c7e96e8,2185254781789756,FINISHED,0.25870646766169153,0.16495914126204683,False,3,False,False,cyp2d6_substrate,3,False,True,False,True,False,2,gnn,True,1,3,0.00596068561029292,False,CCD,True,False,,
dad244a305e94f22bb8819e90dea56b5,2185254781789756,FINISHED,0.10714285714285714,0.11860686084033385,False,3,True,False,carcinogenous,9,True,True,True,True,False,4,gnn,True,1,4,0.009377334166646467,True,CCD,True,True,,
1788b0f891184a09adcfe96dc8c505d4,2185254781789756,FINISHED,0.13095238095238096,0.1420182208764774,False,8,False,False,carcinogenous,7,True,False,True,False,True,1,gnn,False,1,3,0.0003954893607804565,True,CCE,False,False,,
1821e4d95fe54c0fa7f9f97a8f4e3e94,2185254781789756,FINISHED,0.263681592039801,0.2085682353462519,False,2,True,False,cyp2d6_substrate,4,True,True,True,True,True,1,gnn,False,1,3,1.720168956242354e-05,True,CCE,False,True,,
7f87c7a0d2504fcc96437653f421f226,2185254781789756,FINISHED,0.16666666666666666,0.11275514722111811,False,3,False,False,carcinogenous,3,False,True,False,False,True,2,gnn,True,1,2,0.01246374223449952,False,CCE,True,False,,
97ad88c0428c48fa8c286d60015e79cb,2185254781789756,FINISHED,0.16666666666666666,0.08573847873347015,False,3,True,False,carcinogenous,8,True,True,True,True,False,4,gnn,True,1,2,0.00027687491743689645,True,CCD,True,True,,
b8258457f6734c2c8f6c8457ae17082b,2185254781789756,FINISHED,0.26865671641791045,0.21062184050856173,True,7,False,False,cyp2d6_substrate,6,True,False,True,False,False,4,gnn,False,1,1,4.661811313572936e-05,True,CCD,False,False,,
16b0fe4983684262ba1e505cd90c1e49,2185254781789756,FINISHED,0.14285714285714285,0.19732021173224765,False,2,False,False,carcinogenous,8,True,False,True,False,True,4,gnn,True,1,3,1.370360524838508e-05,True,CCE,False,False,,
8074e0391b97402fb00d14f6a003de8a,2185254781789756,FINISHED,0.11904761904761904,0.09114353703935718,False,2,True,False,carcinogenous,9,True,True,True,True,False,4,gnn,True,1,2,0.00031609248079825984,True,CCD,True,True,,
0e3660c9ae2546658d4827177b11e6de,2185254781789756,FINISHED,0.15476190476190477,0.09041136230266959,False,3,False,False,carcinogenous,8,False,True,True,False,True,2,gnn,False,1,2,0.010202196913420785,True,CCE,False,False,,
a1989a2bfa224c22ba694a7a9155fe4c,2185254781789756,FINISHED,0.3582089552238806,0.20751911103134393,True,5,True,False,cyp2d6_substrate,8,False,True,False,True,False,3,gnn,True,1,1,0.04410223776510235,True,CCE,True,True,,
1ce9565e89814205a8dedee9c3b4c643,2185254781789756,FINISHED,0.10714285714285714,0.08578227296280508,False,2,True,False,carcinogenous,9,True,True,True,True,False,4,gnn,True,1,2,0.0003381155660224386,True,CCD,True,True,,
67809b9fde804ba09440ccd3e46bdd83,2185254781789756,FINISHED,0.16666666666666666,0.11226757463514217,False,8,False,False,carcinogenous,8,False,False,True,False,True,4,gnn,True,1,3,0.00014677364140991666,True,CCE,False,False,,
a2f2c1435cfa47aeaa029881d91d66fa,2185254781789756,FINISHED,0.2935323383084577,0.23791527857959002,True,4,False,False,cyp2d6_substrate,6,True,True,True,True,True,4,gnn,True,1,2,0.06375098542234982,False,CCD,False,True,,
684784a71c0a400790c8968bcadaa077,2185254781789756,FINISHED,0.13095238095238096,0.11257527181051517,False,2,False,False,carcinogenous,3,True,True,True,False,True,4,gnn,False,1,3,8.95405890385917e-05,False,CCE,True,True,,
267080aee1234768918da377759fe5b6,2185254781789756,FINISHED,0.13095238095238096,0.0998576031562794,False,2,True,False,carcinogenous,10,True,True,True,True,False,3,gnn,True,1,2,0.00037611793759717365,True,CCD,True,True,,
792fa09f9d9546fbbea9eb864c056e71,2185254781789756,FINISHED,0.09523809523809523,0.120663114876707,False,3,False,False,carcinogenous,4,True,True,True,False,True,2,gnn,False,1,4,0.00025325398103949036,False,CCE,True,False,,
10510a65454d4f35b56c4db2fee2b51b,2185254781789756,FINISHED,0.2835820895522388,0.20461671560118463,False,6,True,False,cyp2d6_substrate,7,False,False,False,False,True,4,gnn,True,1,2,1.3690546039798004e-05,False,CCE,False,False,,
68fecdd6855a476ea320061d5bc42b35,2185254781789756,FINISHED,0.22885572139303484,0.173090235035983,False,4,False,False,cyp2d6_substrate,3,True,True,False,True,False,3,gnn,False,1,2,0.004598091326440122,False,CCD,True,False,,
d42f5ef012964889b3af8d55acfce771,2185254781789756,FINISHED,0.15476190476190477,0.07201634812524632,False,1,True,False,carcinogenous,10,True,True,True,True,False,3,gnn,True,1,1,0.0015729447674466092,True,CCD,True,True,,
5e8783c12c5441dabdfe178887858a27,2185254781789756,FINISHED,0.10714285714285714,0.09421677601801841,False,6,False,False,carcinogenous,9,False,False,False,False,True,4,gnn,True,1,2,0.006312106510048763,True,CCE,False,False,,
bb87339138914cb0a65e0d7294acf22c,2185254781789756,FINISHED,0.13095238095238096,0.08274205975449413,False,1,True,False,carcinogenous,9,True,True,True,True,False,3,gnn,True,1,1,0.001783911903350162,True,CCD,True,True,,
b81ec795dab1465fbddfd79655252017,2185254781789756,FINISHED,0.23880597014925373,0.163227994257717,True,1,False,False,cyp2d6_substrate,6,False,False,False,True,True,4,gnn,True,1,1,0.003999306120112979,True,CCD,True,True,,
9b26b008847943db8447f0d3f7582e43,2185254781789756,FINISHED,0.17857142857142858,0.12131657906335079,False,7,False,False,carcinogenous,5,False,True,False,False,False,2,gnn,False,1,4,0.014886611236090686,False,CCE,True,False,,
6d65ebbcd65148f08f37812a7402d955,2185254781789756,FINISHED,0.27860696517412936,0.15117006195711835,False,4,True,False,cyp2d6_substrate,7,False,True,False,True,True,3,gnn,True,1,4,0.005439884074513419,True,CCE,False,True,,
09118a02d28e4d23b2d93dc6ed8eea71,2185254781789756,FINISHED,0.14285714285714285,0.07189429126499919,False,2,True,False,carcinogenous,10,True,True,True,True,False,3,gnn,True,1,1,0.0022558055524789953,True,CCD,True,True,,
0f1e802de12b429abec01ba2779fea29,2185254781789756,FINISHED,0.21428571428571427,0.16108626025228862,True,6,True,False,carcinogenous,10,True,False,False,True,False,1,gnn,True,1,1,0.000395423318005452,False,CCE,True,False,,
